col,sky,wavelength
1379,8.75E-01,20800.93
1380,5.92E-01,20798.092
1381,5.72E-01,20795.254
1382,5.45E-01,20792.416
1383,5.60E-01,20789.579
1384,5.21E-01,20786.741
1385,5.22E-01,20783.903
1386,5.31E-01,20781.065
1387,5.58E-01,20778.227
1388,5.48E-01,20775.389
1389,5.19E-01,20772.552
1390,5.24E-01,20769.714
1391,5.66E-01,20766.876
1392,5.42E-01,20764.038
1393,5.46E-01,20761.2
1394,5.65E-01,20758.362
1395,5.64E-01,20755.524
1396,5.46E-01,20752.686
1397,5.35E-01,20749.847
1398,5.27E-01,20747.009
1399,6.36E-01,20744.171
1400,8.50E-01,20741.333
1401,8.73E-01,20738.495
1402,9.84E-01,20735.657
1403,4.57E+00,20732.819
1404,1.17E+01,20729.98
1405,1.10E+01,20727.142
1406,3.89E+00,20724.304
1407,8.40E-01,20721.465
1408,5.58E-01,20718.627
1409,5.43E-01,20715.789
1410,5.19E-01,20712.95
1411,5.84E-01,20710.112
1412,5.64E-01,20707.274
1413,5.94E-01,20704.435
1414,5.61E-01,20701.596
1415,5.24E-01,20698.758
1416,5.57E-01,20695.919
1417,5.33E-01,20693.081
1418,5.15E-01,20690.243
1419,5.55E-01,20687.404
1420,5.41E-01,20684.565
1421,5.33E-01,20681.727
1422,5.43E-01,20678.888
1423,6.33E-01,20676.049
1424,8.28E-01,20673.211
1425,7.67E-01,20670.372
1426,6.65E-01,20667.533
1427,7.10E-01,20664.694
1428,6.76E-01,20661.856
1429,5.93E-01,20659.017
1430,6.59E-01,20656.178
1431,7.29E-01,20653.339
1432,8.31E-01,20650.5
1433,7.68E-01,20647.661
1434,6.01E-01,20644.822
1435,5.38E-01,20641.983
1436,5.51E-01,20639.144
1437,5.21E-01,20636.305
1438,5.18E-01,20633.466
1439,5.48E-01,20630.627
1440,5.51E-01,20627.788
1441,5.42E-01,20624.949
1442,5.59E-01,20622.11
1443,5.25E-01,20619.271
1444,5.24E-01,20616.432
1445,5.07E-01,20613.592
1446,5.18E-01,20610.753
1447,5.00E-01,20607.914
1448,4.79E-01,20605.075
1449,4.94E-01,20602.236
1450,5.30E-01,20599.396
1451,5.17E-01,20596.557
1452,5.32E-01,20593.718
1453,5.01E-01,20590.878
1454,5.51E-01,20588.039
1455,7.82E-01,20585.199
1456,1.12E+00,20582.36
1457,1.18E+00,20579.521
1458,1.27E+00,20576.681
1459,1.13E+00,20573.842
1460,8.46E-01,20571.002
1461,3.36E+00,20568.163
1462,1.34E+01,20565.323
1463,1.69E+01,20562.483
1464,7.16E+00,20559.644
1465,1.35E+00,20556.804
1466,1.10E+00,20553.964
1467,9.96E-01,20551.125
1468,6.90E-01,20548.285
1469,6.30E-01,20545.445
1470,8.54E-01,20542.606
1471,8.90E-01,20539.766
1472,7.81E-01,20536.926
1473,7.14E-01,20534.086
1474,6.48E-01,20531.246
1475,6.60E-01,20528.406
1476,8.29E-01,20525.567
1477,8.82E-01,20522.727
1478,6.81E-01,20519.887
1479,6.72E-01,20517.047
1480,6.73E-01,20514.207
1481,5.53E-01,20511.367
1482,5.49E-01,20508.527
1483,6.33E-01,20505.686
1484,2.41E+00,20502.846
1485,5.85E+00,20500.006
1486,4.88E+00,20497.166
1487,1.43E+00,20494.326
1488,5.07E-01,20491.486
1489,5.89E-01,20488.646
1490,6.95E-01,20485.806
1491,6.11E-01,20482.965
1492,5.15E-01,20480.125
1493,4.97E-01,20477.285
1494,5.09E-01,20474.444
1495,4.92E-01,20471.604
1496,5.01E-01,20468.764
1497,4.99E-01,20465.923
1498,5.02E-01,20463.083
1499,5.08E-01,20460.243
1500,5.85E-01,20457.402
1501,5.44E-01,20454.561
1502,5.03E-01,20451.721
1503,4.80E-01,20448.881
1504,5.15E-01,20446.04
1505,5.38E-01,20443.199
1506,5.19E-01,20440.359
1507,5.00E-01,20437.518
1508,4.88E-01,20434.678
1509,4.94E-01,20431.837
1510,5.08E-01,20428.996
1511,5.13E-01,20426.156
1512,5.36E-01,20423.315
1513,5.65E-01,20420.474
1514,2.79E+00,20417.633
1515,1.59E+01,20414.793
1516,2.36E+01,20411.952
1517,1.10E+01,20409.111
1518,1.42E+00,20406.27
1519,5.78E-01,20403.429
1520,5.19E-01,20400.588
1521,4.87E-01,20397.747
1522,4.97E-01,20394.906
1523,4.92E-01,20392.065
1524,4.74E-01,20389.224
1525,4.77E-01,20386.383
1526,4.71E-01,20383.542
1527,4.76E-01,20380.701
1528,4.75E-01,20377.86
1529,4.82E-01,20375.019
1530,5.40E-01,20372.178
1531,5.35E-01,20369.337
1532,5.08E-01,20366.495
1533,5.04E-01,20363.654
1534,4.68E-01,20360.813
1535,4.79E-01,20357.972
1536,4.97E-01,20355.13
1537,5.62E-01,20352.289
1538,8.67E-01,20349.448
1539,1.17E+00,20346.606
1540,2.84E+00,20343.765
1541,8.06E+00,20340.924
1542,8.52E+00,20338.082
1543,2.95E+00,20335.241
1544,6.33E-01,20332.399
1545,5.02E-01,20329.558
1546,4.75E-01,20326.716
1547,6.24E-01,20323.875
1548,9.79E-01,20321.033
1549,1.15E+00,20318.192
1550,7.92E-01,20315.35
1551,5.40E-01,20312.508
1552,5.75E-01,20309.667
1553,6.45E-01,20306.825
1554,6.24E-01,20303.983
1555,7.80E-01,20301.142
1556,8.96E-01,20298.3
1557,8.43E-01,20295.458
1558,9.64E-01,20292.616
1559,9.39E-01,20289.774
1560,7.86E-01,20286.933
1561,7.81E-01,20284.091
1562,1.78E+00,20281.249
1563,9.98E+00,20278.407
1564,1.72E+01,20275.565
1565,9.42E+00,20272.723
1566,1.45E+00,20269.881
1567,5.01E-01,20267.039
1568,4.51E-01,20264.197
1569,4.72E-01,20261.355
1570,4.40E-01,20258.513
1571,4.61E-01,20255.671
1572,4.89E-01,20252.828
1573,5.30E-01,20249.986
1574,5.04E-01,20247.144
1575,4.84E-01,20244.302
1576,5.19E-01,20241.46
1577,5.20E-01,20238.618
1578,4.83E-01,20235.775
1579,4.75E-01,20232.933
1580,4.67E-01,20230.091
1581,4.58E-01,20227.248
1582,4.38E-01,20224.406
1583,4.81E-01,20221.564
1584,5.92E-01,20218.721
1585,6.54E-01,20215.879
1586,5.73E-01,20213.036
1587,5.39E-01,20210.194
1588,6.84E-01,20207.351
1589,6.77E-01,20204.509
1590,5.09E-01,20201.666
1591,6.14E-01,20198.824
1592,1.99E+00,20195.981
1593,3.64E+00,20193.139
1594,2.39E+00,20190.296
1595,7.19E-01,20187.453
1596,5.18E-01,20184.611
1597,5.29E-01,20181.768
1598,6.06E-01,20178.925
1599,6.97E-01,20176.082
1600,6.88E-01,20173.24
1601,6.32E-01,20170.397
1602,5.94E-01,20167.554
1603,5.88E-01,20164.711
1604,5.78E-01,20161.868
1605,5.26E-01,20159.025
1606,4.59E-01,20156.182
1607,4.28E-01,20153.339
1608,4.26E-01,20150.496
1609,4.39E-01,20147.653
1610,4.47E-01,20144.81
1611,4.54E-01,20141.967
1612,4.47E-01,20139.124
1613,4.45E-01,20136.281
1614,5.03E-01,20133.438
1615,6.52E-01,20130.595
1616,8.77E-01,20127.752
1617,8.52E-01,20124.909
1618,6.06E-01,20122.065
1619,7.20E-01,20119.222
1620,8.77E-01,20116.379
1621,7.61E-01,20113.536
1622,5.23E-01,20110.692
1623,4.35E-01,20107.849
1624,4.40E-01,20105.006
1625,6.34E-01,20102.162
1626,9.51E-01,20099.319
1627,8.46E-01,20096.476
1628,5.17E-01,20093.632
1629,3.93E-01,20090.789
1630,3.95E-01,20087.945
1631,4.09E-01,20085.102
1632,3.94E-01,20082.258
1633,3.84E-01,20079.414
1634,4.29E-01,20076.571
1635,6.93E-01,20073.727
1636,1.26E+00,20070.884
1637,1.14E+00,20068.04
1638,5.53E-01,20065.196
1639,4.13E-01,20062.353
1640,3.98E-01,20059.509
1641,4.12E-01,20056.665
1642,4.24E-01,20053.821
1643,3.74E-01,20050.978
1644,3.81E-01,20048.134
1645,4.14E-01,20045.29
1646,4.48E-01,20042.446
1647,5.13E-01,20039.602
1648,2.06E+00,20036.758
1649,5.15E+00,20033.914
1650,4.45E+00,20031.071
1651,1.36E+00,20028.227
1652,5.74E-01,20025.383
1653,5.18E-01,20022.538
1654,4.52E-01,20019.694
1655,4.98E-01,20016.85
1656,1.19E+00,20014.006
1657,8.04E+00,20011.162
1658,1.72E+01,20008.318
1659,1.24E+01,20005.474
1660,3.14E+00,20002.63
1661,7.27E-01,19999.785
1662,4.79E-01,19996.941
1663,4.16E-01,19994.097
1664,3.88E-01,19991.253
1665,4.17E-01,19988.408
1666,4.31E-01,19985.564
1667,4.10E-01,19982.72
1668,4.02E-01,19979.875
1669,3.88E-01,19977.031
1670,3.99E-01,19974.186
1671,4.56E-01,19971.342
1672,4.59E-01,19968.497
1673,4.33E-01,19965.653
1674,4.71E-01,19962.808
1675,5.93E-01,19959.964
1676,6.62E-01,19957.119
1677,5.62E-01,19954.275
1678,5.70E-01,19951.43
1679,5.07E-01,19948.585
1680,4.28E-01,19945.741
1681,3.86E-01,19942.896
1682,3.81E-01,19940.051
1683,3.92E-01,19937.207
1684,3.90E-01,19934.362
1685,4.85E-01,19931.517
1686,8.81E-01,19928.672
1687,1.41E+00,19925.827
1688,1.35E+00,19922.983
1689,7.64E-01,19920.138
1690,5.53E-01,19917.293
1691,6.48E-01,19914.448
1692,5.06E-01,19911.603
1693,5.49E-01,19908.758
1694,7.86E-01,19905.913
1695,8.22E-01,19903.068
1696,6.91E-01,19900.223
1697,8.46E-01,19897.378
1698,1.18E+00,19894.533
1699,1.25E+00,19891.688
1700,7.99E-01,19888.842
1701,4.30E-01,19885.997
1702,3.79E-01,19883.152
1703,3.56E-01,19880.307
1704,3.62E-01,19877.462
1705,3.84E-01,19874.616
1706,4.07E-01,19871.771
1707,3.77E-01,19868.926
1708,3.73E-01,19866.08
1709,3.57E-01,19863.235
1710,3.86E-01,19860.39
1711,3.81E-01,19857.544
1712,3.74E-01,19854.699
1713,3.97E-01,19851.853
1714,3.85E-01,19849.008
1715,4.62E-01,19846.162
1716,1.51E+00,19843.317
1717,3.46E+00,19840.471
1718,2.81E+00,19837.626
1719,8.95E-01,19834.78
1720,3.99E-01,19831.934
1721,4.16E-01,19829.089
1722,4.74E-01,19826.243
1723,4.40E-01,19823.397
1724,3.83E-01,19820.552
1725,4.86E-01,19817.706
1726,4.98E-01,19814.86
1727,5.73E-01,19812.014
1728,6.19E-01,19809.169
1729,5.64E-01,19806.323
1730,4.24E-01,19803.477
1731,3.70E-01,19800.631
1732,3.81E-01,19797.785
1733,3.88E-01,19794.939
1734,4.00E-01,19792.093
1735,3.78E-01,19789.247
1736,3.97E-01,19786.401
1737,4.60E-01,19783.555
1738,6.40E-01,19780.709
1739,1.08E+00,19777.863
1740,4.60E+00,19775.017
1741,8.80E+00,19772.171
1742,5.81E+00,19769.325
1743,1.33E+00,19766.479
1744,6.21E-01,19763.632
1745,7.61E-01,19760.786
1746,8.47E-01,19757.94
1747,1.77E+00,19755.094
1748,3.55E+00,19752.247
1749,2.88E+00,19749.401
1750,8.95E-01,19746.555
1751,4.31E-01,19743.708
1752,8.01E-01,19740.862
1753,1.58E+00,19738.016
1754,1.58E+00,19735.169
1755,8.72E-01,19732.323
1756,3.96E-01,19729.476
1757,3.14E-01,19726.63
1758,3.38E-01,19723.783
1759,3.35E-01,19720.937
1760,3.51E-01,19718.09
1761,3.47E-01,19715.243
1762,3.47E-01,19712.397
1763,4.39E-01,19709.55
1764,1.41E+00,19706.704
1765,4.80E+00,19703.857
1766,6.28E+00,19701.01
1767,3.30E+00,19698.163
1768,1.03E+00,19695.317
1769,4.26E-01,19692.47
1770,3.54E-01,19689.623
1771,3.92E-01,19686.776
1772,4.91E-01,19683.929
1773,1.14E+00,19681.082
1774,1.86E+00,19678.236
1775,1.32E+00,19675.389
1776,5.58E-01,19672.542
1777,4.31E-01,19669.695
1778,3.59E-01,19666.848
1779,3.26E-01,19664.001
1780,3.37E-01,19661.154
1781,3.34E-01,19658.307
1782,3.21E-01,19655.459
1783,3.82E-01,19652.612
1784,5.01E-01,19649.765
1785,1.20E+00,19646.918
1786,3.36E+00,19644.071
1787,3.70E+00,19641.224
1788,1.62E+00,19638.376
1789,5.03E-01,19635.529
1790,4.26E-01,19632.682
1791,4.77E-01,19629.834
1792,4.70E-01,19626.987
1793,5.48E-01,19624.14
1794,1.12E+00,19621.292
1795,1.61E+00,19618.445
1796,1.06E+00,19615.597
1797,4.04E-01,19612.75
1798,3.35E-01,19609.902
1799,3.03E-01,19607.055
1800,2.83E-01,19604.207
1801,2.83E-01,19601.36
1802,4.15E-01,19598.512
1803,9.10E-01,19595.665
1804,1.10E+00,19592.817
1805,6.30E-01,19589.969
1806,2.87E-01,19587.122
1807,3.21E-01,19584.274
1808,3.27E-01,19581.426
1809,3.72E-01,19578.578
1810,4.52E-01,19575.731
1811,4.43E-01,19572.883
1812,3.57E-01,19570.035
1813,4.34E-01,19567.187
1814,1.14E+00,19564.339
1815,2.08E+00,19561.491
1816,1.88E+00,19558.644
1817,9.56E-01,19555.796
1818,5.07E-01,19552.948
1819,2.95E-01,19550.1
1820,2.70E-01,19547.252
1821,3.31E-01,19544.404
1822,4.44E-01,19541.555
1823,4.97E-01,19538.707
1824,4.40E-01,19535.859
1825,4.22E-01,19533.011
1826,6.80E-01,19530.163
1827,7.78E-01,19527.315
1828,8.86E-01,19524.467
1829,1.66E+00,19521.618
1830,2.35E+00,19518.77
1831,1.79E+00,19515.922
1832,9.05E-01,19513.073
1833,5.44E-01,19510.225
1834,3.57E-01,19507.377
1835,2.63E-01,19504.528
1836,2.68E-01,19501.68
1837,2.88E-01,19498.832
1838,2.81E-01,19495.983
1839,2.55E-01,19493.135
1840,2.44E-01,19490.286
1841,2.49E-01,19487.438
1842,2.73E-01,19484.589
1843,3.00E-01,19481.74
1844,3.41E-01,19478.892
1845,3.55E-01,19476.043
1846,4.05E-01,19473.195
1847,3.70E-01,19470.346
1848,3.37E-01,19467.497
1849,3.31E-01,19464.648
1850,3.35E-01,19461.8
1851,3.06E-01,19458.951
1852,2.26E-01,19456.102
1853,2.35E-01,19453.253
1854,2.47E-01,19450.405
1855,2.31E-01,19447.556
1856,2.59E-01,19444.707
1857,2.47E-01,19441.858
1858,2.51E-01,19439.009
1859,2.63E-01,19436.16
1860,2.37E-01,19433.311
1861,2.42E-01,19430.462
1862,2.43E-01,19427.613
1863,2.65E-01,19424.764
1864,2.60E-01,19421.915
1865,2.49E-01,19419.066
1866,2.37E-01,19416.216
1867,2.44E-01,19413.367
1868,2.42E-01,19410.518
1869,2.47E-01,19407.669
1870,2.39E-01,19404.82
1871,2.56E-01,19401.97
1872,2.39E-01,19399.121
1873,2.44E-01,19396.272
1874,2.31E-01,19393.423
1875,2.37E-01,19390.573
1876,2.49E-01,19387.724
1877,2.27E-01,19384.874
1878,2.18E-01,19382.025
1879,2.06E-01,19379.175
1880,2.10E-01,19376.326
1881,2.13E-01,19373.477
1882,2.06E-01,19370.627
1883,2.31E-01,19367.777
1884,2.59E-01,19364.928
1885,2.83E-01,19362.078
1886,3.17E-01,19359.229
1887,6.09E-01,19356.379
1888,1.77E+00,19353.529
1889,2.93E+00,19350.68
1890,2.26E+00,19347.83
1891,8.18E-01,19344.98
1892,2.94E-01,19342.13
1893,2.68E-01,19339.281
1894,3.00E-01,19336.431
1895,2.67E-01,19333.581
1896,2.26E-01,19330.731
1897,2.02E-01,19327.881
1898,2.21E-01,19325.031
1899,2.34E-01,19322.181
1900,2.56E-01,19319.331
1901,2.22E-01,19316.481
1902,2.00E-01,19313.631
1903,1.95E-01,19310.781
1904,1.79E-01,19307.931
1905,1.94E-01,19305.081
1906,2.56E-01,19302.231
1907,3.53E-01,19299.381
1908,3.70E-01,19296.531
1909,2.81E-01,19293.681
1910,2.40E-01,19290.83
1911,1.88E-01,19287.98
1912,1.94E-01,19285.13
1913,1.78E-01,19282.28
1914,2.04E-01,19279.429
1915,2.20E-01,19276.579
1916,2.06E-01,19273.729
1917,2.23E-01,19270.878
1918,2.00E-01,19268.028
1919,2.04E-01,19265.177
1920,1.90E-01,19262.327
1921,2.62E-01,19259.477
1922,8.88E-01,19256.626
1923,2.86E+00,19253.775
1924,4.37E+00,19250.925
1925,3.34E+00,19248.074
1926,1.19E+00,19245.224
1927,3.38E-01,19242.373
1928,2.03E-01,19239.522
1929,2.04E-01,19236.672
1930,1.80E-01,19233.821
1931,1.89E-01,19230.97
1932,1.95E-01,19228.12
1933,1.90E-01,19225.269
1934,1.63E-01,19222.418
1935,2.04E-01,19219.567
1936,1.66E-01,19216.716
1937,1.97E-01,19213.866
1938,2.19E-01,19211.015
1939,2.02E-01,19208.164
1940,2.00E-01,19205.313
1941,2.13E-01,19202.462
1942,2.21E-01,19199.611
1943,3.60E-01,19196.76
1944,3.94E-01,19193.909
1945,3.27E-01,19191.058
1946,2.20E-01,19188.207
1947,1.48E-01,19185.356
1948,1.64E-01,19182.504
1949,1.79E-01,19179.653
1950,1.95E-01,19176.802
1951,1.78E-01,19173.951
1952,1.98E-01,19171.1
1953,1.92E-01,19168.248
1954,1.72E-01,19165.397
1955,1.61E-01,19162.546
1956,1.87E-01,19159.694
1957,1.97E-01,19156.843
1958,1.81E-01,19153.992
1959,1.90E-01,19151.14
1960,1.89E-01,19148.289
1961,1.55E-01,19145.437
1962,1.76E-01,19142.586
1963,1.78E-01,19139.734
1964,1.80E-01,19136.883
1965,1.74E-01,19134.031
1966,1.70E-01,19131.18
1967,1.71E-01,19128.328
1968,1.75E-01,19125.476
1969,1.65E-01,19122.625
1970,1.63E-01,19119.773
1971,1.76E-01,19116.921
1972,1.85E-01,19114.07
1973,1.67E-01,19111.218
1974,1.44E-01,19108.366
1975,1.38E-01,19105.514
1976,1.40E-01,19102.662
1977,1.66E-01,19099.811
1978,1.50E-01,19096.959
1979,1.82E-01,19094.107
1980,1.72E-01,19091.255
1981,2.22E-01,19088.403
1982,2.11E-01,19085.551
1983,2.11E-01,19082.699
1984,1.82E-01,19079.847
1985,1.80E-01,19076.995
1986,1.57E-01,19074.143
1987,1.69E-01,19071.291
1988,1.44E-01,19068.439
1989,1.28E-01,19065.586
1990,1.40E-01,19062.734
1991,1.67E-01,19059.882
1992,1.63E-01,19057.03
1993,1.67E-01,19054.178
1994,1.81E-01,19051.325
1995,1.55E-01,19048.473
1996,1.66E-01,19045.621
1997,1.69E-01,19042.768
1998,1.66E-01,19039.916
1999,1.32E-01,19037.064
2000,1.23E-01,19034.211
2001,1.52E-01,19031.359
2002,1.54E-01,19028.506
2003,1.36E-01,19025.654
2004,1.45E-01,19022.801
2005,1.41E-01,19019.949
2006,1.37E-01,19017.096
2007,1.19E-01,19014.244
2008,1.44E-01,19011.391
2009,1.41E-01,19008.538
2010,1.54E-01,19005.686
2011,1.51E-01,19002.833
2012,1.13E-01,18999.98
2013,1.44E-01,18997.127
2014,1.19E-01,18994.275
2015,1.66E-01,18991.422
2016,1.41E-01,18988.569
2017,1.44E-01,18985.716
2018,1.72E-01,18982.863
2019,1.18E-01,18980.01
2020,1.05E-01,18977.158
2021,1.32E-01,18974.305
2022,1.41E-01,18971.452
2023,1.20E-01,18968.599
2024,1.21E-01,18965.746
2025,1.39E-01,18962.893
2026,1.36E-01,18960.04
2027,1.37E-01,18957.186
2028,1.39E-01,18954.333
2029,1.35E-01,18951.48
2030,1.63E-01,18948.627
2031,1.71E-01,18945.774
2032,1.41E-01,18942.921
2033,1.40E-01,18940.067
2034,1.55E-01,18937.214
2035,1.54E-01,18934.361
2036,1.80E-01,18931.508
2037,1.38E-01,18928.654
2038,1.38E-01,18925.801
2039,1.75E-01,18922.947
2040,1.74E-01,18920.094
2041,1.83E-01,18917.241
2042,2.13E-01,18914.387
2043,1.89E-01,18911.534
2044,0.00E+00,18908.68
2045,0.00E+00,18905.827
2046,0.00E+00,18902.973
2047,0.00E+00,18900.119